League,Team,Player,Country,Appearances,URL
2019â€“20 Serie A,2019–20 Torino F.C. season,Koffi Djidji,Ivory_Coast,0,https://en.wikipedia.org/wiki/Koffi_Djidji
2019â€“20 Serie A,2019–20 Torino F.C. season,Antonio Rosati,Italy,0,https://en.wikipedia.org/wiki/Antonio_Rosati
2019â€“20 Serie A,2019–20 Torino F.C. season,Lyanco,Brazil,0,https://en.wikipedia.org/wiki/Lyanco
2019â€“20 Serie A,2019–20 Torino F.C. season,Armando Izzo,Italy,3,https://en.wikipedia.org/wiki/Armando_Izzo
2019â€“20 Serie A,2019–20 Torino F.C. season,Lorenzo De Silvestri,Italy,6,https://en.wikipedia.org/wiki/Lorenzo_De_Silvestri
2019â€“20 Serie A,2019–20 Torino F.C. season,Bremer,Brazil,0,https://en.wikipedia.org/wiki/Gleison_Bremer
2019â€“20 Serie A,2019–20 Torino F.C. season,Samir Ujkani,Kosovo,20,https://en.wikipedia.org/wiki/Samir_Ujkani
2019â€“20 Serie A,2019–20 Torino F.C. season,Cristian Ansaldi,Argentina,5,https://en.wikipedia.org/wiki/Cristian_Ansaldi
2019â€“20 Serie A,2019–20 Torino F.C. season,Ndary Adopo,France,0,https://en.wikipedia.org/wiki/Ndary_Adopo
2019â€“20 Serie A,2019–20 Torino F.C. season,Saša Lukić,Serbia,17,https://en.wikipedia.org/wiki/Sa%C5%A1a_Luki%C4%87
2019â€“20 Serie A,2019–20 Torino F.C. season,Ola Aina,Nigeria,Total,https://en.wikipedia.org/wiki/Ola_Aina
2019â€“20 Serie A,2019–20 Torino F.C. season,Daniele Baselli,Italy,1,https://en.wikipedia.org/wiki/Daniele_Baselli
2019â€“20 Serie A,2019–20 Torino F.C. season,Soualiho Meïté,France,0,https://en.wikipedia.org/wiki/Soualiho_Me%C3%AFt%C3%A9
2019â€“20 Serie A,2019–20 Torino F.C. season,Salvatore Sirigu,Italy,26,https://en.wikipedia.org/wiki/Salvatore_Sirigu
2019â€“20 Serie A,2019–20 Torino F.C. season,Simone Edera,Italy,0,https://en.wikipedia.org/wiki/Simone_Edera
2019â€“20 Serie A,2019–20 Torino F.C. season,Vincenzo Millico,Italy,0,https://en.wikipedia.org/wiki/Vincenzo_Millico
2019â€“20 Serie A,2019–20 Torino F.C. season,Álex Berenguer,Spain,0,https://en.wikipedia.org/wiki/%C3%81lex_Berenguer
2019â€“20 Serie A,2019–20 Torino F.C. season,Tomás Rincón,Venezuela,103,https://en.wikipedia.org/wiki/Tom%C3%A1s_Rinc%C3%B3n
2019â€“20 Serie A,2019–20 Torino F.C. season,Nicolas Nkoulou,Cameroon,0,https://en.wikipedia.org/wiki/Nicolas_Nkoulou
2019â€“20 Serie A,2019–20 Torino F.C. season,Simone Zaza,Italy,18,https://en.wikipedia.org/wiki/Simone_Zaza
2019â€“20 Serie A,2019–20 Torino F.C. season,Andrea Belotti,Italy,31,https://en.wikipedia.org/wiki/Andrea_Belotti
2019â€“20 Serie A,2019–20 Torino F.C. season,Simone Verdi,Italy,4,https://en.wikipedia.org/wiki/Simone_Verdi
2019â€“20 Serie A,2019–20 Torino F.C. season,Kevin Bonifazi,Italy,0,https://en.wikipedia.org/wiki/Kevin_Bonifazi
2019â€“20 Serie A,2019–20 Torino F.C. season,Iago Falque,Spain,0,https://en.wikipedia.org/wiki/Iago_Falque
2019â€“20 Serie A,2019–20 Torino F.C. season,Vittorio Parigini,Italy,0,https://en.wikipedia.org/wiki/Vittorio_Parigini
2019â€“20 Serie A,2019–20 Torino F.C. season,Diego Laxalt,Uruguay,24,https://en.wikipedia.org/wiki/Diego_Laxalt
2019â€“20 Premier League,2019–20 Watford F.C. season,Daniel Bachmann,Austria,0,https://en.wikipedia.org/wiki/Daniel_Bachmann
2019â€“20 Premier League,2019–20 Watford F.C. season,Adam Masina,Italy,0,https://en.wikipedia.org/wiki/Adam_Masina
2019â€“20 Premier League,2019–20 Watford F.C. season,Kiko Femenía,Spain,0,https://en.wikipedia.org/wiki/Kiko_Femen%C3%ADa
2019â€“20 Premier League,2019–20 Watford F.C. season,Daryl Janmaat,Netherlands,34,https://en.wikipedia.org/wiki/Daryl_Janmaat
2019â€“20 Premier League,2019–20 Watford F.C. season,Craig Dawson,England,0,https://en.wikipedia.org/wiki/Craig_Dawson
2019â€“20 Premier League,2019–20 Watford F.C. season,Bayli Spencer-Adams,England,0,https://en.wikipedia.org/wiki/Bayli_Spencer-Adams
2019â€“20 Premier League,2019–20 Watford F.C. season,Mason Barrett,England,0,https://en.wikipedia.org/wiki/Mason_Barrett
2019â€“20 Premier League,2019–20 Watford F.C. season,Heurelho Gomes,Brazil,0,https://en.wikipedia.org/wiki/Heurelho_Gomes
2019â€“20 Premier League,2019–20 Watford F.C. season,Craig Cathcart,Northern_Ireland,57,https://en.wikipedia.org/wiki/Craig_Cathcart
2019â€“20 Premier League,2019–20 Watford F.C. season,José Holebas,Greece,0,https://en.wikipedia.org/wiki/Jos%C3%A9_Holebas
2019â€“20 Premier League,2019–20 Watford F.C. season,Adrian Mariappa,Jamaica,49,https://en.wikipedia.org/wiki/Adrian_Mariappa
2019â€“20 Premier League,2019–20 Watford F.C. season,Tom Dele-Bashiru,Nigeria,0,https://en.wikipedia.org/wiki/Tom_Dele-Bashiru
2019â€“20 Premier League,2019–20 Watford F.C. season,Abdoulaye Doucouré,France,0,https://en.wikipedia.org/wiki/Abdoulaye_Doucour%C3%A9
2019â€“20 Premier League,2019–20 Watford F.C. season,Nathaniel Chalobah,England,1,https://en.wikipedia.org/wiki/Nathaniel_Chalobah
2019â€“20 Premier League,2019–20 Watford F.C. season,Domingos Quina,Portugal,0,https://en.wikipedia.org/wiki/Domingos_Quina
2019â€“20 Premier League,2019–20 Watford F.C. season,Will Hughes,England,0,https://en.wikipedia.org/wiki/Will_Hughes
2019â€“20 Premier League,2019–20 Watford F.C. season,Callum Whelan,England,0,https://en.wikipedia.org/wiki/Callum_Whelan
2019â€“20 Premier League,2019–20 Watford F.C. season,Jayden Bennetts,England,0,https://en.wikipedia.org/wiki/Jayden_Bennetts
2019â€“20 Premier League,2019–20 Watford F.C. season,Joseph Hungbo,England,0,https://en.wikipedia.org/wiki/Joseph_Hungbo
2019â€“20 Premier League,2019–20 Watford F.C. season,Ben Foster,England,8,https://en.wikipedia.org/wiki/Ben_Foster_(footballer)
2019â€“20 Premier League,2019–20 Watford F.C. season,Roberto Pereyra,Argentina,19,https://en.wikipedia.org/wiki/Roberto_Pereyra
2019â€“20 Premier League,2019–20 Watford F.C. season,Henry Wise,England,0,https://en.wikipedia.org/wiki/Henry_Wise_(footballer)
2019â€“20 Premier League,2019–20 Watford F.C. season,Étienne Capoue,France,7,https://en.wikipedia.org/wiki/%C3%89tienne_Capoue
2019â€“20 Premier League,2019–20 Watford F.C. season,Christian Kabasele,Belgium,0,https://en.wikipedia.org/wiki/Christian_Kabasele
2019â€“20 Premier League,2019–20 Watford F.C. season,Tom Cleverley,England,13,https://en.wikipedia.org/wiki/Tom_Cleverley
2019â€“20 Premier League,2019–20 Watford F.C. season,João Pedro,Brazil,0,"https://en.wikipedia.org/wiki/Jo%C3%A3o_Pedro_(footballer,_born_2001)"
2019â€“20 Premier League,2019–20 Watford F.C. season,Ignacio Pussetto,Argentina,0,https://en.wikipedia.org/wiki/Ignacio_Pussetto
2019â€“20 Premier League,2019–20 Watford F.C. season,Isaac Success,Nigeria,0,https://en.wikipedia.org/wiki/Isaac_Success
2019â€“20 Premier League,2019–20 Watford F.C. season,Gerard Deulofeu,Spain,4,https://en.wikipedia.org/wiki/Gerard_Deulofeu
2019â€“20 Premier League,2019–20 Watford F.C. season,Kaylen Hinds,England,0,https://en.wikipedia.org/wiki/Kaylen_Hinds
2019â€“20 Premier League,2019–20 Watford F.C. season,Sam Dalby,England,0,https://en.wikipedia.org/wiki/Sam_Dalby
2019â€“20 Premier League,2019–20 Watford F.C. season,Ismaïla Sarr,Senegal,32,https://en.wikipedia.org/wiki/Isma%C3%AFla_Sarr
2019â€“20 Premier League,2019–20 Watford F.C. season,Troy Deeney,England,0,https://en.wikipedia.org/wiki/Troy_Deeney
2019â€“20 Premier League,2019–20 Watford F.C. season,Dimitri Foulquier,France,0,https://en.wikipedia.org/wiki/Dimitri_Foulquier
2019â€“20 Premier League,2019–20 Watford F.C. season,Sebastian Prödl,Austria,73,https://en.wikipedia.org/wiki/Sebastian_Pr%C3%B6dl
2019â€“20 Premier League,2019–20 Watford F.C. season,Andre Gray,England,0,https://en.wikipedia.org/wiki/Andre_Gray
2019â€“20 Premier League,2019–20 Watford F.C. season,Adalberto Peñaranda,Venezuela,15,https://en.wikipedia.org/wiki/Adalberto_Pe%C3%B1aranda
2019â€“20 Premier League,2019–20 Watford F.C. season,Danny Welbeck,England,42,https://en.wikipedia.org/wiki/Danny_Welbeck
2019â€“20 Scottish Premiership,2019–20 Aberdeen F.C. season,Mark Gallagher,Scotland,0,https://en.wikipedia.org/wiki/Mark_Gallagher_(footballer)
2019â€“20 Scottish Premiership,2019–20 Aberdeen F.C. season,Funso Ojo,Belgium,0,https://en.wikipedia.org/wiki/Funso_Ojo
2019â€“20 Scottish Premiership,2019–20 Aberdeen F.C. season,Ronald Hernández,Venezuela,15,https://en.wikipedia.org/wiki/Ronald_Hern%C3%A1ndez
2019â€“20 Scottish Premiership,2019–20 Aberdeen F.C. season,James Wilson,England,0,https://en.wikipedia.org/wiki/James_Wilson_(English_footballer)
2019â€“20 Scottish Premiership,2019–20 Aberdeen F.C. season,Ryan Hedges,Wales,0,https://en.wikipedia.org/wiki/Ryan_Hedges
2019â€“20 Scottish Premiership,2019–20 Aberdeen F.C. season,Curtis Main,England,0,https://en.wikipedia.org/wiki/Curtis_Main
2019â€“20 Scottish Premiership,2019–20 Aberdeen F.C. season,Dylan McGeouch,Scotland,0,https://en.wikipedia.org/wiki/Dylan_McGeouch
2019â€“20 Scottish Premiership,2019–20 Aberdeen F.C. season,Ash Taylor,Wales,0,https://en.wikipedia.org/wiki/Ash_Taylor
2019â€“20 Scottish Premiership,2019–20 Aberdeen F.C. season,Sam Roscoe,Scotland,0,https://en.wikipedia.org/wiki/Sam_Roscoe
2019â€“20 Scottish Premiership,2019–20 Aberdeen F.C. season,Matty Kennedy,Northern_Ireland,0,https://en.wikipedia.org/wiki/Matty_Kennedy
2019â€“20 Scottish Premiership,2019–20 Aberdeen F.C. season,Greg Halford,England,0,https://en.wikipedia.org/wiki/Greg_Halford
2019â€“20 Scottish Premiership,2019–20 Aberdeen F.C. season,Graeme Shinnie,Scotland,0,https://en.wikipedia.org/wiki/Graeme_Shinnie
2019â€“20 Scottish Premiership,2019–20 Aberdeen F.C. season,Gary Mackay-Steven,Scotland,0,https://en.wikipedia.org/wiki/Gary_Mackay-Steven
2019â€“20 Scottish Premiership,2019–20 Aberdeen F.C. season,James Wilson,England,0,https://en.wikipedia.org/wiki/James_Wilson_(English_footballer)
2019â€“20 Scottish Premiership,2019–20 Aberdeen F.C. season,Craig Bryson,Scotland,3,https://en.wikipedia.org/wiki/Craig_Bryson
2019â€“20 Scottish Premiership,2019–20 Aberdeen F.C. season,Mark Reynolds,Scotland,0,"https://en.wikipedia.org/wiki/Mark_Reynolds_(footballer,_born_1987)"
2019â€“20 Scottish Premiership,2019–20 Aberdeen F.C. season,Stevie May,Scotland,1,https://en.wikipedia.org/wiki/Stevie_May
2019â€“20 Scottish Premiership,2019–20 Aberdeen F.C. season,Stephen Gleeson,Republic_of_Ireland,4,https://en.wikipedia.org/wiki/Stephen_Gleeson
2019â€“20 Scottish Premiership,2019–20 Livingston F.C. season,Robby McCrorie,Scotland,0,https://en.wikipedia.org/wiki/Robby_McCrorie
2019â€“20 Scottish Premiership,2019–20 Livingston F.C. season,Ciaron Brown,Northern_Ireland,0,https://en.wikipedia.org/wiki/Ciaron_Brown
2019â€“20 Scottish Premiership,2019–20 Livingston F.C. season,Lyndon Dykes,Australia,7,https://en.wikipedia.org/wiki/Lyndon_Dykes
2019â€“20 Scottish Premiership,2019–20 Livingston F.C. season,Scott Pittman,Scotland,0,https://en.wikipedia.org/wiki/Scott_Pittman
2019â€“20 Scottish Premiership,2019–20 Livingston F.C. season,Craig Sibbald,Scotland,0,https://en.wikipedia.org/wiki/Craig_Sibbald
2019â€“20 Scottish Premiership,2019–20 Livingston F.C. season,Nicky Devlin,Scotland,0,https://en.wikipedia.org/wiki/Nicky_Devlin
2019â€“20 Scottish Premiership,2019–20 Livingston F.C. season,Keaghan Jacobs,South_Africa,0,https://en.wikipedia.org/wiki/Keaghan_Jacobs
2019â€“20 Scottish Premiership,2019–20 Livingston F.C. season,Alan Lithgow,Scotland,0,https://en.wikipedia.org/wiki/Alan_Lithgow
2019â€“20 Scottish Premiership,2019–20 Livingston F.C. season,Ricki Lamie,Scotland,0,https://en.wikipedia.org/wiki/Ricki_Lamie
2019â€“20 Scottish Premiership,2019–20 Livingston F.C. season,Hakeem Odoffin,England,0,https://en.wikipedia.org/wiki/Hakeem_Odoffin
2019â€“20 Scottish Premiership,2019–20 Livingston F.C. season,Cécé Pepe,France,0,https://en.wikipedia.org/wiki/C%C3%A9c%C3%A9_Pepe
2019â€“20 Scottish Premiership,2019–20 Livingston F.C. season,Aymen Souda,Tunisia,0,https://en.wikipedia.org/wiki/Aymen_Souda
2019â€“20 Scottish Premiership,2019–20 Livingston F.C. season,Marvin Bartley,England,0,https://en.wikipedia.org/wiki/Marvin_Bartley
2019â€“20 Scottish Premiership,2019–20 Livingston F.C. season,Robbie Crawford,Scotland,0,"https://en.wikipedia.org/wiki/Robbie_Crawford_(footballer,_born_1994)"
2019â€“20 Scottish Premiership,2019–20 Livingston F.C. season,Jack McMillan,Scotland,0,https://en.wikipedia.org/wiki/Jack_McMillan_(Scottish_footballer)
2019â€“20 Scottish Premiership,2019–20 Livingston F.C. season,Chris Erskine,Scotland,0,https://en.wikipedia.org/wiki/Chris_Erskine
2019â€“20 Scottish Premiership,2019–20 Livingston F.C. season,Steven Lawless,Scotland,0,https://en.wikipedia.org/wiki/Steven_Lawless
2019â€“20 Scottish Premiership,2019–20 Livingston F.C. season,Jon Guthrie,England,0,https://en.wikipedia.org/wiki/Jon_Guthrie
